Date,Open,High,Low,Close,Volume,PctChange,Adj Close
2013-12-25,2291.748,2305.609,2281.6,2305.11,4400532600.0,0.736895680428,2305.11
2013-12-26,2299.972,2301.493,2263.922,2265.334,5149756300.0,-1.72555756569,2265.334
2013-12-27,2268.535,2315.182,2264.386,2303.478,5338915700.0,1.68381357193,2303.478
2013-12-30,2313.38,2316.621,2295.641,2299.458,4841430800.0,-0.174518704414,2299.458
2013-12-31,2289.01,2333.074,2287.117,2330.026,5663107000.0,1.32935678959,2330.026
2014-01-02,2323.433,2325.991,2310.653,2321.978,4519429100.0,-0.345403879881,2321.978
2014-01-03,2311.968,2314.836,2280.887,2290.779,5978264500.0,-1.34363889694,2290.779
2014-01-06,2286.371,2286.371,2229.334,2238.637,6630040300.0,-2.27616882324,2238.637
2014-01-07,2222.306,2246.791,2218.647,2238.001,4375310300.0,-0.0284101441503,2238.001
2014-01-08,2240.635,2262.584,2228.418,2241.911,5134885400.0,0.174709483981,2241.911
2014-01-09,2236.967,2258.894,2220.802,2222.221,5598704100.0,-0.87826859951,2222.221
2014-01-10,2216.521,2224.494,2200.215,2204.851,5416929300.0,-0.781650424004,2204.851
2014-01-13,2206.996,2222.072,2183.597,2193.679,5012277200.0,-0.50670093298,2193.679
2014-01-14,2192.844,2214.124,2179.908,2212.846,5404994700.0,0.873737692833,2212.846
2014-01-15,2210.024,2215.903,2193.802,2208.941,4896239500.0,-0.176469579339,2208.941
2014-01-16,2209.448,2227.262,2201.56,2211.844,5229890200.0,0.131420433521,2211.844
2014-01-17,2203.821,2205.972,2175.876,2178.488,5027315500.0,-1.50806295872,2178.488
2014-01-20,2173.651,2182.463,2156.458,2165.993,4056015400.0,-0.573562920094,2165.993
2014-01-21,2168.42,2197.923,2168.42,2187.41,4030624700.0,0.988784372807,2187.41
2014-01-22,2190.432,2244.133,2187.534,2243.796,7064137500.0,2.57775187492,2243.796
2014-01-23,2242.245,2248.924,2228.057,2231.889,5634595100.0,-0.530663192272,2231.889
2014-01-24,2225.758,2257.355,2222.893,2245.678,6116767000.0,0.617817461491,2245.678
2014-01-27,2233.015,2233.231,2211.799,2215.919,7034424600.0,-1.32516777515,2215.919
2014-01-28,2220.785,2233.257,2205.972,2219.855,5326913000.0,0.177623823285,2219.855
2014-01-29,2225.711,2233.057,2219.928,2227.781,5022271700.0,0.357050359249,2227.781
2014-01-30,2223.163,2223.163,2200.224,2202.45,4363230400.0,-1.13705074787,2202.45
2014-02-07,2187.343,2212.498,2177.117,2212.483,5045931500.0,0.455538153648,2212.483
2014-02-10,2221.54,2270.194,2221.54,2267.534,8306571600.0,2.48819994926,2267.534
2014-02-11,2267.735,2296.516,2262.599,2285.562,9922982900.0,0.795048713684,2285.562
2014-02-12,2286.187,2294.317,2276.444,2291.246,7659216100.0,0.248691573739,2291.246
2014-02-13,2288.451,2307.474,2278.261,2279.554,9621778900.0,-0.510290026665,2279.554
2014-02-14,2278.4,2295.852,2274.429,2295.575,6708299700.0,0.70281291008,2295.575
2014-02-17,2308.791,2315.579,2293.552,2311.647,8783166600.0,0.700129568577,2311.647
2014-02-18,2310.309,2310.309,2276.108,2282.442,8704974300.0,-1.26338493824,2282.442
2014-02-19,2280.927,2317.42,2274.152,2308.656,9935256100.0,1.1485067606,2308.656
2014-02-20,2314.088,2331.698,2286.203,2287.436,10643953300.0,-0.919149518013,2287.436
2014-02-21,2284.03,2287.869,2250.652,2264.294,7636899300.0,-1.01170039177,2264.294
2014-02-24,2246.715,2246.715,2194.164,2214.509,8921593900.0,-2.19869852066,2214.509
2014-02-25,2216.515,2225.209,2150.095,2157.909,9323755100.0,-2.55587124825,2157.909
2014-02-26,2147.737,2164.698,2137.079,2163.405,7799329700.0,0.254691004753,2163.405
2014-02-27,2170.81,2180.063,2150.135,2154.108,9010429600.0,-0.429739236832,2154.108
2014-02-28,2149.446,2180.474,2133.548,2178.971,7666805700.0,1.15421330929,2178.971
2014-03-03,2173.907,2194.224,2167.91,2190.37,8207231400.0,0.523136854172,2190.37
2014-03-04,2183.858,2188.601,2161.589,2184.273,7306925000.0,-0.278354793787,2184.273
2014-03-05,2187.352,2189.093,2159.595,2163.976,6133201500.0,-0.929233670235,2163.976
2014-03-06,2159.397,2181.427,2136.454,2173.634,6909376700.0,0.446308106184,2173.634
2014-03-07,2170.043,2189.39,2161.436,2168.358,6426517700.0,-0.242727160454,2168.358
2014-03-10,2149.676,2149.676,2095.067,2097.787,7141640700.0,-3.25458240509,2097.787
2014-03-11,2092.608,2118.79,2088.729,2108.661,5762124300.0,0.5183557868,2108.661
2014-03-12,2102.801,2130.586,2090.757,2114.134,7006974700.0,0.259548604488,2114.134
2014-03-13,2119.547,2149.436,2115.986,2140.333,6922602800.0,1.2392308712,2140.333
2014-03-14,2129.87,2140.384,2109.575,2122.836,5861773700.0,-0.817489624023,2122.836
2014-03-17,2132.793,2143.196,2118.953,2143.038,5240944500.0,0.951651453972,2143.038
2014-03-18,2146.124,2152.462,2134.923,2138.133,5535413200.0,-0.228880688548,2138.133
2014-03-19,2131.283,2131.283,2101.285,2120.87,5930390500.0,-0.807386636734,2120.87
2014-03-20,2116.185,2134.792,2086.497,2086.967,6763128500.0,-1.59854209423,2086.967
2014-03-21,2079.871,2163.225,2077.759,2158.798,10402480700.0,3.44188475609,2158.798
2014-03-24,2161.898,2186.731,2150.871,2176.554,10449198400.0,0.822494745255,2176.554
2014-03-25,2170.78,2191.491,2164.669,2174.44,8687751000.0,-0.0971260070801,2174.44
2014-03-26,2181.231,2186.078,2165.217,2171.047,5827617600.0,-0.156040176749,2171.047
2014-03-27,2168.344,2186.893,2146.916,2155.707,7127513200.0,-0.706571519375,2155.707
2014-03-28,2154.515,2172.668,2144.584,2151.965,7008607300.0,-0.173585742712,2151.965
2014-03-31,2156.054,2165.254,2134.422,2146.305,5545748800.0,-0.263015419245,2146.305
2014-04-01,2143.717,2170.095,2141.151,2163.115,4886640300.0,0.78320646286,2163.115
2014-04-02,2166.067,2182.683,2164.008,2180.727,6503925700.0,0.814196169376,2180.727
2014-04-03,2188.642,2196.138,2160.747,2165.008,7153603200.0,-0.72081464529,2165.008
2014-04-04,2157.982,2186.154,2155.277,2185.472,4794588800.0,0.945215880871,2185.472
2014-04-08,2179.92,2243.97,2178.905,2237.316,9721911700.0,2.37221074104,2237.316
2014-04-09,2239.791,2246.793,2228.994,2238.62,6635726800.0,0.0582841224968,2238.62
2014-04-10,2241.452,2290.742,2229.515,2273.761,11454540500.0,1.56976175308,2273.761
2014-04-11,2269.565,2281.105,2261.133,2270.666,9061589700.0,-0.136118084192,2270.666
2014-04-14,2267.943,2275.83,2255.456,2268.613,6226499800.0,-0.0904140025377,2268.613
2014-04-15,2261.411,2261.474,2225.685,2229.463,6821813000.0,-1.72572410107,2229.463
2014-04-16,2223.468,2245.315,2221.153,2232.526,5167801000.0,0.137387350202,2232.526
2014-04-17,2238.779,2241.622,2221.954,2224.803,4833362800.0,-0.345931023359,2224.803
2014-04-18,2215.879,2228.77,2203.047,2224.479,5075799500.0,-0.014563087374,2224.479
2014-04-21,2209.942,2231.707,2186.755,2187.248,5627828000.0,-1.67369532585,2187.248
2014-04-22,2184.017,2196.849,2165.075,2196.795,5709469400.0,0.436484575272,2196.795
2014-04-23,2191.231,2205.594,2187.388,2194.668,4776353100.0,-0.0968228727579,2194.668
2014-04-24,2192.769,2209.454,2186.763,2190.474,4505891100.0,-0.191099524498,2190.474
2014-04-25,2195.815,2201.712,2167.64,2167.826,6024538300.0,-1.03393149376,2167.826
2014-04-28,2165.773,2171.385,2132.695,2134.969,6048518700.0,-1.51566588879,2134.969
2014-04-29,2134.413,2159.379,2131.783,2158.47,4820493100.0,1.10076534748,2158.47
2014-04-30,2158.762,2164.175,2153.124,2158.659,4533462400.0,0.0087562026456,2158.659
2014-05-05,2152.59,2161.703,2131.232,2156.47,4934407300.0,-0.101405546069,2156.47
2014-05-06,2151.388,2173.618,2150.112,2157.328,4808651900.0,0.0397872440517,2157.328
2014-05-07,2151.472,2153.723,2136.99,2137.316,4460747000.0,-0.927628993988,2137.316
2014-05-08,2132.036,2168.206,2128.318,2135.496,4833245200.0,-0.0851535275578,2135.496
2014-05-09,2138.84,2141.559,2120.595,2133.911,4918113500.0,-0.0742216333747,2133.911
2014-05-12,2150.313,2184.332,2139.483,2180.054,8347256000.0,2.16236758232,2180.054
2014-05-13,2180.059,2185.046,2167.767,2174.852,6491251800.0,-0.238617941737,2174.852
2014-05-14,2175.094,2184.221,2168.997,2172.372,4851420600.0,-0.114030748606,2172.372
2014-05-15,2169.278,2171.453,2142.338,2144.084,4673403200.0,-1.30217111111,2144.084
2014-05-16,2143.926,2150.5,2132.186,2145.952,4225319700.0,0.0871234536171,2145.952
2014-05-19,2139.362,2139.362,2105.713,2115.143,4289360700.0,-1.43567979336,2115.143
2014-05-20,2124.708,2131.567,2110.72,2115.771,3729968300.0,0.0296906642616,2115.771
2014-05-21,2106.762,2136.1,2096.514,2135.905,3894604200.0,0.951615273952,2135.905
2014-05-22,2134.087,2160.909,2128.858,2130.868,4625273600.0,-0.2358250916,2130.868
2014-05-23,2130.775,2148.583,2128.663,2148.414,3762310500.0,0.823420286179,2148.414
2014-05-26,2161.892,2165.421,2147.445,2155.976,3955065600.0,0.351980566978,2155.976
2014-05-27,2154.395,2160.027,2145.752,2147.28,3589717100.0,-0.403344005346,2147.28
2014-05-28,2147.467,2171.172,2142.007,2169.352,5005626000.0,1.02790510654,2169.352
2014-05-29,2171.26,2178.092,2154.925,2155.164,4489155600.0,-0.654020190239,2155.164
2014-05-30,2156.381,2166.907,2146.218,2156.464,4392386300.0,0.0603202357888,2156.464
2014-06-03,2157.64,2168.995,2149.291,2149.918,4198295400.0,-0.303552478552,2149.918
2014-06-04,2149.407,2149.452,2117.313,2128.274,4181724900.0,-1.00673604012,2128.274
2014-06-05,2126.607,2150.93,2123.524,2150.602,3647742400.0,1.0491130352,2150.602
2014-06-06,2149.214,2149.783,2123.98,2134.716,3573805800.0,-0.738676905632,2134.716
2014-06-09,2128.225,2153.903,2126.665,2134.281,3931106000.0,-0.0203774180263,2134.281
2014-06-10,2138.671,2161.526,2132.447,2161.268,5050790200.0,1.26445388794,2161.268
2014-06-11,2156.151,2163.61,2152.08,2160.766,4256371800.0,-0.0232271049172,2160.766
2014-06-12,2156.761,2160.988,2148.413,2153.41,4302584300.0,-0.34043481946,2153.41
2014-06-13,2150.987,2183.645,2150.569,2176.242,5925287600.0,1.06027185917,2176.242
2014-06-16,2176.438,2196.343,2174.277,2191.855,6329687500.0,0.71742939949,2191.855
2014-06-17,2185.681,2185.681,2168.445,2169.674,4993366500.0,-1.01197385788,2169.674
2014-06-18,2169.252,2172.549,2158.497,2160.239,4946389700.0,-0.434857964516,2160.239
2014-06-19,2161.426,2166.407,2119.498,2126.907,5316264500.0,-1.54297745228,2126.907
2014-06-20,2124.963,2137.034,2120.807,2136.729,4239371900.0,0.461797356606,2136.729
2014-06-23,2137.926,2147.227,2132.454,2134.11,4117925800.0,-0.12257052958,2134.11
2014-06-24,2131.686,2145.213,2130.292,2144.821,4016435600.0,0.501895427704,2144.821
2014-06-25,2141.726,2141.726,2126.035,2133.371,3766610000.0,-0.533844053745,2133.371
2014-06-26,2135.156,2151.114,2134.891,2149.076,4435116600.0,0.736158847809,2149.076
2014-06-27,2146.374,2159.526,2138.927,2150.258,5272289600.0,0.0550003834069,2150.258
2014-06-30,2152.306,2168.221,2152.306,2165.118,5430418800.0,0.691079854965,2165.118
2014-07-01,2169.199,2171.15,2157.133,2164.559,5332310000.0,-0.0258184541017,2164.559
2014-07-02,2163.998,2171.51,2155.609,2170.867,5968550100.0,0.291421949863,2170.867
2014-07-03,2169.003,2184.964,2164.843,2180.192,6369069000.0,0.429551869631,2180.192
2014-07-04,2180.445,2183.798,2174.073,2178.695,5285110600.0,-0.0686636790633,2178.695
2014-07-07,2178.546,2186.202,2171.083,2176.289,5024233400.0,-0.110433079302,2176.289
2014-07-08,2174.828,2180.778,2163.359,2180.473,5074359900.0,0.192253872752,2180.473
2014-07-09,2178.135,2178.51,2148.26,2148.71,6202204600.0,-1.45670223236,2148.71
2014-07-10,2146.601,2151.774,2139.522,2142.847,5573249700.0,-0.272861391306,2142.847
2014-07-11,2136.317,2154.735,2134.795,2148.009,6137427400.0,0.240894466639,2148.009
2014-07-14,2149.542,2171.902,2145.278,2171.758,6615886300.0,1.10562849045,2171.758
2014-07-15,2170.089,2176.272,2165.206,2174.976,7181569400.0,0.148174881935,2174.976
2014-07-16,2172.824,2183.248,2166.774,2170.868,8156023000.0,-0.188875645399,2170.868
2014-07-17,2166.831,2166.932,2147.084,2157.068,5945356800.0,-0.635690450668,2157.068
2014-07-18,2147.663,2176.325,2145.446,2164.144,6547329500.0,0.328037887812,2164.144
2014-07-21,2164.223,2171.94,2158.955,2166.295,5417226000.0,0.099392645061,2166.295
2014-07-22,2162.436,2197.592,2162.236,2192.698,7854258300.0,1.21880912781,2192.698
2014-07-23,2191.394,2210.282,2190.555,2197.833,8421387200.0,0.234186381102,2197.833
2014-07-24,2199.833,2239.815,2199.833,2237.015,11943553400.0,1.78275597095,2237.015
2014-07-25,2243.067,2260.89,2239.066,2260.454,9897283800.0,1.04778015614,2260.454
2014-07-28,2272.383,2331.472,2272.383,2323.897,17986933300.0,2.80664849281,2323.897
2014-07-29,2326.038,2342.77,2316.217,2331.369,13426964100.0,0.321528881788,2331.369
2014-07-30,2324.69,2339.038,2316.058,2322.011,12302283200.0,-0.401395052671,2322.011
2014-07-31,2321.967,2350.551,2316.585,2350.251,11098776900.0,1.21618711948,2350.251
2014-08-01,2341.227,2371.5,2328.966,2329.402,12631739000.0,-0.887096762657,2329.402
2014-08-04,2336.63,2375.62,2332.138,2375.62,11671375400.0,1.98411440849,2375.62
2014-08-05,2376.797,2380.774,2353.795,2369.353,11186178900.0,-0.26380482316,2369.353
2014-08-06,2358.206,2371.667,2334.334,2363.221,11634182900.0,-0.258804827929,2363.221
2014-08-07,2363.608,2369.204,2326.268,2327.457,11672921000.0,-1.51335823536,2327.457
2014-08-08,2329.184,2339.27,2319.288,2331.134,8673969400.0,0.157983586192,2331.134
2014-08-11,2338.008,2367.004,2337.014,2365.349,9160117100.0,1.46774053574,2365.349
2014-08-12,2361.17,2361.17,2344.716,2357.052,9182260800.0,-0.350772768259,2357.052
2014-08-13,2358.459,2370.513,2335.694,2358.901,11044778900.0,0.0784454494715,2358.901
2014-08-14,2357.198,2363.18,2334.08,2335.945,9796949300.0,-0.973165035248,2335.945
2014-08-15,2337.985,2366.902,2333.123,2360.635,9359254600.0,1.05695986748,2360.635
2014-08-18,2366.272,2379.804,2361.197,2374.562,10450955400.0,0.589968383312,2374.562
2014-08-19,2378.886,2379.474,2358.965,2374.768,11585002000.0,0.00867528375238,2374.768
2014-08-20,2371.649,2375.475,2360.837,2366.14,10128808800.0,-0.363319694996,2366.14
2014-08-21,2365.731,2367.46,2333.299,2354.244,10069021100.0,-0.502759754658,2354.244
2014-08-22,2352.316,2368.457,2350.986,2365.364,8982393800.0,0.472338467836,2365.364
2014-08-25,2367.019,2367.606,2338.455,2342.863,9737371700.0,-0.951270103455,2342.863
2014-08-26,2339.6,2350.391,2317.184,2324.092,9384422200.0,-0.801199197769,2324.092
2014-08-27,2323.79,2336.737,2322.885,2327.595,6767622100.0,0.150725528598,2327.595
2014-08-28,2328.059,2336.363,2309.639,2311.278,7049065500.0,-0.701023995876,2311.278
2014-08-29,2317.304,2338.774,2313.262,2338.287,6321142300.0,1.16857421398,2338.287
2014-09-01,2340.925,2355.552,2338.53,2355.317,7732087000.0,0.72831094265,2355.317
2014-09-02,2359.862,2387.655,2349.949,2386.46,11443673300.0,1.32224237919,2386.46
2014-09-03,2389.694,2414.26,2389.679,2408.838,12973420400.0,0.937706887722,2408.838
2014-09-04,2411.934,2427.297,2404.082,2426.224,11127229800.0,0.721758782864,2426.224
2014-09-05,2433.174,2450.634,2427.987,2449.259,13355176400.0,0.949417710304,2449.259
2014-09-09,2452.227,2454.893,2437.078,2445.224,11819434400.0,-0.164743706584,2445.224
2014-09-10,2435.593,2437.081,2422.646,2432.433,10917551700.0,-0.523101389408,2432.433
2014-09-11,2430.678,2461.473,2417.269,2423.454,13298258300.0,-0.369136571884,2423.454
2014-09-12,2418.752,2438.358,2412.622,2438.358,10916017000.0,0.614989995956,2438.358
2014-09-15,2433.001,2439.254,2418.959,2437.189,12224715900.0,-0.0479420982301,2437.189
2014-09-16,2440.339,2442.924,2386.98,2388.765,18674279100.0,-1.98687911034,2388.765
2014-09-17,2395.361,2405.371,2379.091,2401.326,12526902800.0,0.525836586952,2401.326
2014-09-18,2396.379,2414.946,2389.622,2408.664,11592637600.0,0.305581152439,2408.664
2014-09-19,2409.313,2430.149,2402.313,2425.211,10181357700.0,0.686978340149,2425.211
2014-09-22,2419.326,2419.326,2374.108,2378.92,10224087000.0,-1.90874111652,2378.92
2014-09-23,2379.521,2402.482,2379.521,2399.462,8403334100.0,0.86350107193,2399.462
2014-09-24,2391.419,2443.978,2387.07,2441.864,14271353000.0,1.76714611053,2441.864
2014-09-25,2453.423,2462.668,2429.587,2436.965,13866189100.0,-0.200625419617,2436.965
2014-09-26,2430.808,2439.649,2420.499,2437.201,10029949400.0,0.00968417711556,2437.201
2014-09-29,2443.91,2453.665,2435.611,2447.799,12340172700.0,0.434843093157,2447.799
2014-09-30,2452.166,2454.885,2444.204,2450.988,11580422900.0,0.130280300975,2450.988
2014-10-08,2460.87,2478.383,2445.268,2478.383,12195360400.0,1.11771249771,2478.383
2014-10-09,2480.197,2488.113,2461.112,2481.955,13792392000.0,0.144126236439,2481.955
2014-10-10,2472.096,2482.136,2457.684,2466.789,14763430700.0,-0.611050546169,2466.789
2014-10-13,2457.412,2460.389,2430.546,2454.946,13159336200.0,-0.480097800493,2454.946
2014-10-14,2451.094,2467.904,2436.336,2446.562,12739370500.0,-0.341514647007,2446.562
2014-10-15,2444.538,2465.498,2431.188,2463.874,13580188200.0,0.707605183125,2463.874
2014-10-16,2448.968,2480.3,2441.822,2444.395,15816660300.0,-0.790584266186,2444.395
2014-10-17,2443.222,2456.105,2410.401,2441.732,13275998800.0,-0.108943112195,2441.732
2014-10-20,2448.453,2456.621,2441.896,2454.711,9143540100.0,0.531548917294,2454.711
2014-10-21,2453.406,2459.255,2432.552,2433.391,9624191200.0,-0.86853402853,2433.391
2014-10-22,2434.886,2447.467,2417.562,2418.641,8865619300.0,-0.60615003109,2418.641
2014-10-23,2415.44,2424.662,2392.532,2395.936,10349183900.0,-0.938750326633,2395.936
2014-10-24,2397.848,2404.993,2385.725,2390.706,7497486900.0,-0.218286290765,2390.706
2014-10-27,2377.542,2377.542,2361.68,2368.832,7386244700.0,-0.914959847927,2368.832
2014-10-28,2373.155,2416.766,2373.155,2416.653,10152305500.0,2.01875853539,2416.653
2014-10-29,2423.813,2461.268,2415.703,2451.384,15858406200.0,1.43715298176,2451.384
2014-10-30,2450.361,2474.376,2443.759,2468.925,18962635300.0,0.715554952621,2468.925
2014-10-31,2473.501,2512.189,2466.504,2508.325,23917241200.0,1.59583628178,2508.325
2014-11-03,2515.824,2524.172,2502.06,2512.548,20580122800.0,0.16835936904,2512.548
2014-11-04,2511.036,2517.46,2498.605,2513.172,21824700500.0,0.0248353462666,2513.172
2014-11-05,2516.87,2519.399,2499.228,2503.448,19049186200.0,-0.38692137599,2503.448
2014-11-06,2505.167,2510.985,2482.983,2506.067,14965111700.0,0.104615710676,2506.067
2014-11-07,2508.765,2541.549,2489.419,2502.153,20876091100.0,-0.156180977821,2502.153
2014-11-10,2529.83,2565.73,2514.71,2565.73,22659973500.0,2.54089188576,2565.73
2014-11-11,2578.438,2602.373,2532.572,2558.612,32371165600.0,-0.277425915003,2558.612
2014-11-12,2545.403,2594.318,2539.601,2594.318,18468626100.0,1.39552223682,2594.318
2014-11-13,2597.389,2607.519,2567.463,2579.75,21981561500.0,-0.561534881592,2579.75
2014-11-14,2569.211,2581.932,2557.666,2581.093,16504996500.0,0.0520593076944,2581.093
2014-11-17,2613.513,2614.086,2565.943,2567.101,15847809500.0,-0.542095899582,2567.101
2014-11-18,2565.273,2570.211,2534.927,2541.416,14294135600.0,-1.00054502487,2541.416
2014-11-19,2538.233,2550.5,2531.318,2537.223,12214697400.0,-0.164986759424,2537.223
2014-11-20,2528.78,2545.473,2522.836,2537.099,10614986400.0,-0.0048872330226,2537.099
2014-11-21,2537.538,2585.362,2530.032,2583.455,15102813900.0,1.82712614536,2583.455
2014-11-24,2614.16,2667.671,2602.944,2649.258,27983972000.0,2.54709291458,2649.258
2014-11-25,2650.085,2686.063,2643.843,2685.561,22261169900.0,1.37030816078,2685.561
2014-11-26,2695.263,2723.36,2690.31,2723.018,24396248500.0,1.39475512505,2723.018
2014-11-27,2737.03,2754.49,2718.704,2754.49,26546473000.0,1.15577638149,2754.49
2014-11-28,2753.925,2809.543,2740.374,2808.819,37532366200.0,1.97237968445,2808.819
2014-12-01,2825.611,2855.332,2808.653,2819.812,36548741700.0,0.391374439001,2819.812
2014-12-02,2807.338,2944.506,2804.293,2923.94,36146532200.0,3.69272851944,2923.94
2014-12-03,2936.124,3028.225,2912.246,2967.549,46615668500.0,1.49144649506,2967.549
2014-12-04,2975.403,3104.89,2968.876,3104.351,42681292800.0,4.60993242264,3104.351
2014-12-05,3143.968,3195.798,3011.936,3124.885,52488126000.0,0.661458730698,3124.885
2014-12-08,3108.272,3270.881,3075.7,3252.881,48446234400.0,4.0960226059,3252.881
2014-12-09,3233.097,3387.827,3074.516,3106.913,63287456700.0,-4.48734521866,3106.913
2014-12-10,3120.212,3229.047,3058.191,3221.546,42501870800.0,3.6896109581,3221.546
2014-12-11,3185.161,3254.424,3158.443,3183.012,36709169100.0,-1.1961337328,3183.012
2014-12-12,3182.923,3239.447,3167.928,3193.227,30106532500.0,0.32092243433,3193.227
2014-12-15,3176.829,3226.221,3143.297,3217.228,29019383400.0,0.751622080803,3217.228
2014-12-16,3221.358,3303.402,3207.688,3303.402,35812384700.0,2.6785171032,3303.402
2014-12-17,3325.82,3368.194,3275.736,3360.598,44814077000.0,1.73142719269,3360.598
2014-12-18,3359.09,3393.711,3322.229,3345.927,35597020700.0,-0.436559200287,3345.927
2014-12-19,3345.629,3397.183,3280.916,3383.167,41121159000.0,1.1129950285,3383.167
2014-12-22,3396.251,3455.207,3357.661,3394.481,54980167100.0,0.334420382977,3394.481
2014-12-23,3358.798,3431.779,3316.913,3324.924,36973609300.0,-2.04912042618,3324.924
2014-12-24,3332.146,3340.357,3188.495,3230.385,31744958700.0,-2.8433432579,3230.385
2014-12-25,3254.48,3335.779,3226.322,3335.419,30979954700.0,3.25143909454,3335.419
2014-12-26,3343.64,3453.338,3335.012,3445.839,38461412400.0,3.31052851677,3445.839
2014-12-29,3502.183,3524.28,3405.836,3455.455,42501503700.0,0.279061198235,3455.455
2014-12-30,3450.814,3491.826,3422.174,3457.554,32823387300.0,0.0607445314527,3457.554
2014-12-31,3462.389,3542.34,3452.498,3533.705,34593476000.0,2.20245289803,3533.705
2015-01-05,3566.089,3669.042,3551.51,3641.541,45119809800.0,3.05164122581,3641.541
2015-01-06,3608.428,3683.226,3587.231,3641.059,42096218500.0,-0.0132361548021,3641.059
2015-01-07,3620.924,3671.19,3601.698,3643.79,32019123200.0,0.0750056505203,3643.79
2015-01-08,3650.073,3659.945,3552.1,3559.259,29500304500.0,-2.31986474991,3559.259
2015-01-09,3547.574,3689.753,3536.395,3546.723,34998267200.0,-0.352208137512,3546.723
2015-01-12,3531.515,3560.527,3461.322,3513.576,26656717500.0,-0.934581041336,3513.576
2015-01-13,3506.451,3550.158,3494.768,3514.04,18715396500.0,0.0132059194148,3514.04
2015-01-14,3522.907,3547.242,3471.56,3502.423,19601251000.0,-0.330588161945,3502.423
2015-01-15,3501.719,3604.121,3482.27,3604.121,23781233800.0,2.90364694595,3604.121
2015-01-16,3616.248,3662.158,3601.258,3635.146,28268161400.0,0.860820174217,3635.146
2015-01-19,3414.013,3497.252,3330.981,3355.155,32950527500.0,-7.70233154297,3355.155
2015-01-20,3336.793,3419.204,3325.681,3396.222,29784323200.0,1.22399711609,3396.222
2015-01-21,3420.491,3557.794,3409.43,3548.885,33792821000.0,4.49508285522,3548.885
2015-01-22,3551.052,3576.756,3520.053,3567.613,26885359900.0,0.527715027332,3567.613
2015-01-23,3582.088,3627.806,3548.626,3571.732,28017217200.0,0.115455344319,3571.732
2015-01-26,3580.118,3611.617,3559.376,3607.985,23976620300.0,1.01499772072,3607.985
2015-01-27,3614.038,3616.258,3510.017,3574.931,28766917900.0,-0.916134655476,3574.931
2015-01-28,3547.239,3583.312,3512.393,3525.323,21622021400.0,-1.38766312599,3525.323
2015-01-29,3474.915,3505.582,3453.901,3481.798,21161886000.0,-1.23463869095,3481.798
2015-01-30,3496.885,3514.217,3431.936,3434.39,19647915700.0,-1.36159539223,3434.39
2015-02-02,3360.193,3407.256,3347.085,3353.96,19518369900.0,-2.34190058708,3353.96
2015-02-03,3388.602,3441.709,3360.717,3437.445,19284609600.0,2.48914718628,3437.445
2015-02-04,3446.144,3476.817,3399.565,3401.768,19130434900.0,-1.03789293766,3401.768
2015-02-05,3487.951,3487.951,3366.862,3366.946,25043060900.0,-1.02364420891,3366.946
2015-02-06,3352.33,3374.051,3285.935,3312.42,19266418600.0,-1.61944973469,3312.42
2015-02-09,3305.734,3376.526,3298.597,3345.921,17235382000.0,1.01137542725,3345.921
2015-02-10,3345.077,3407.18,3339.548,3406.943,15930908800.0,1.82377290726,3406.943
2015-02-11,3415.977,3445.655,3412.136,3434.124,14461377200.0,0.797811985016,3434.124
2015-02-12,3435.361,3453.582,3405.627,3442.874,15608169100.0,0.254795700312,3442.874
2015-02-13,3458.827,3509.505,3452.079,3469.828,20108997100.0,0.782892405987,3469.828
2015-02-16,3473.289,3504.475,3466.607,3499.483,16564134300.0,0.854653298855,3499.483
2015-02-17,3511.544,3536.82,3511.093,3522.322,16532831300.0,0.652639269829,3522.322
2015-02-25,3529.55,3529.55,3463.955,3478.729,16553935100.0,-1.23762106895,3478.729
2015-02-26,3473.713,3569.33,3456.871,3566.295,22932843800.0,2.51718378067,3566.295
2015-02-27,3565.233,3594.813,3560.455,3572.843,22278643800.0,0.183607921004,3572.843
2015-03-02,3603.452,3608.691,3566.527,3601.265,24817612500.0,0.795500934124,3601.265
2015-03-03,3579.315,3579.315,3504.201,3507.9,26186648900.0,-2.59256124496,3507.9
2015-03-04,3514.667,3540.912,3497.172,3530.822,19966398100.0,0.65343940258,3530.822
2015-03-05,3513.249,3517.083,3467.676,3496.344,21750880500.0,-0.976486504078,3496.344
2015-03-06,3501.184,3516.243,3472.392,3478.52,18151805400.0,-0.509789645672,3478.52
2015-03-09,3449.696,3546.705,3417.486,3537.75,23394041100.0,1.70273566246,3537.75
2015-03-10,3523.64,3551.205,3511.985,3520.611,19426765700.0,-0.484460473061,3520.611
2015-03-11,3524.575,3568.916,3512.218,3524.653,18894782500.0,0.1148096174,3524.653
2015-03-12,3557.686,3603.341,3536.534,3592.844,26566462500.0,1.93468689919,3592.844
2015-03-13,3604.671,3641.392,3594.742,3617.657,24686476800.0,0.690622806549,3617.657
2015-03-16,3641.773,3705.739,3621.119,3705.671,27543830700.0,2.43290066719,3705.671
2015-03-17,3733.961,3762.575,3716.809,3757.122,37162566600.0,1.38843953609,3757.122
2015-03-18,3769.086,3846.055,3763.848,3846.055,41519001100.0,2.36705112457,3846.055
2015-03-19,3851.249,3859.126,3809.706,3839.739,39154763000.0,-0.16422021389,3839.739
2015-03-20,3852.492,3916.863,3832.416,3892.574,40181755200.0,1.37600493431,3892.574
